compound_id,true_target,hard_negative,target_type
COMPOUND_71c41f10aca6,SYMPTOM_c0004a138aff,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_c0004a138aff,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_947c70271d24,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_947c70271d24,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_947c70271d24,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_947c70271d24,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_947c70271d24,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_078750ea56f7,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_078750ea56f7,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_078750ea56f7,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_078750ea56f7,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_078750ea56f7,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_b2d0d3f599e0,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_b2d0d3f599e0,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_b2d0d3f599e0,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_b2d0d3f599e0,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_b2d0d3f599e0,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_4d26ce2697b7,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_4d26ce2697b7,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_4d26ce2697b7,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_4d26ce2697b7,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_4d26ce2697b7,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_19919db973fd,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_19919db973fd,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_19919db973fd,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_19919db973fd,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_19919db973fd,SYMPTOM_1781e759516c,Symptom
COMPOUND_ee468af67297,SYMPTOM_685c0772c819,SYMPTOM_0084e48e9830,Symptom
COMPOUND_ee468af67297,SYMPTOM_685c0772c819,SYMPTOM_019b26c4f71c,Symptom
COMPOUND_ee468af67297,SYMPTOM_685c0772c819,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_ee468af67297,SYMPTOM_685c0772c819,SYMPTOM_02173f59399c,Symptom
COMPOUND_ee468af67297,SYMPTOM_685c0772c819,SYMPTOM_023def1f9728,Symptom
COMPOUND_ee468af67297,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0084e48e9830,Symptom
COMPOUND_ee468af67297,SYMPTOM_ac4ac57a7b7f,SYMPTOM_019b26c4f71c,Symptom
COMPOUND_ee468af67297,SYMPTOM_ac4ac57a7b7f,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_ee468af67297,SYMPTOM_ac4ac57a7b7f,SYMPTOM_02173f59399c,Symptom
COMPOUND_ee468af67297,SYMPTOM_ac4ac57a7b7f,SYMPTOM_023def1f9728,Symptom
COMPOUND_a0901a576890,DISEASE_071459a0c2fd,DISEASE_120d64215d86,Disease
COMPOUND_a0901a576890,DISEASE_071459a0c2fd,DISEASE_33f32d4c3a5c,Disease
COMPOUND_a0901a576890,DISEASE_071459a0c2fd,DISEASE_57750b73b487,Disease
COMPOUND_a0901a576890,DISEASE_071459a0c2fd,DISEASE_66ce053b0c0b,Disease
COMPOUND_a0901a576890,DISEASE_071459a0c2fd,DISEASE_800f3dcd7399,Disease
COMPOUND_56237a7cf874,SYMPTOM_a0482f3f8c7b,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a0482f3f8c7b,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a0482f3f8c7b,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a0482f3f8c7b,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a0482f3f8c7b,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,DISEASE_e7a747ffb620,DISEASE_071459a0c2fd,Disease
COMPOUND_56237a7cf874,DISEASE_e7a747ffb620,DISEASE_093461e46ef0,Disease
COMPOUND_56237a7cf874,DISEASE_e7a747ffb620,DISEASE_0ace1f8e701c,Disease
COMPOUND_56237a7cf874,DISEASE_e7a747ffb620,DISEASE_120d64215d86,Disease
COMPOUND_56237a7cf874,DISEASE_e7a747ffb620,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_56237a7cf874,SYMPTOM_9a9214077697,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9a9214077697,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9a9214077697,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9a9214077697,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9a9214077697,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_8c8e9a9a5f8a,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_8c8e9a9a5f8a,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_8c8e9a9a5f8a,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_8c8e9a9a5f8a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_8c8e9a9a5f8a,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_45bf1f080442,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_45bf1f080442,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_45bf1f080442,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_45bf1f080442,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_45bf1f080442,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9d97728be9d1,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9d97728be9d1,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9d97728be9d1,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9d97728be9d1,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9d97728be9d1,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_262d000bb6a3,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_262d000bb6a3,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_262d000bb6a3,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_262d000bb6a3,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_262d000bb6a3,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_f8703b74a201,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_f8703b74a201,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_f8703b74a201,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_f8703b74a201,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_f8703b74a201,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a317a04d6ea5,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a317a04d6ea5,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a317a04d6ea5,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a317a04d6ea5,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a317a04d6ea5,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_603d8414fc2a,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_603d8414fc2a,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_603d8414fc2a,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_603d8414fc2a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_603d8414fc2a,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_daa909de830a,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_daa909de830a,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_daa909de830a,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_daa909de830a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_daa909de830a,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_10d012baa5e9,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_10d012baa5e9,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_10d012baa5e9,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_10d012baa5e9,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_10d012baa5e9,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_d257d2808a69,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_d257d2808a69,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_d257d2808a69,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_d257d2808a69,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_d257d2808a69,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_ac4ac57a7b7f,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_ac4ac57a7b7f,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_ac4ac57a7b7f,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_0a61ad588557,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_0a61ad588557,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_0a61ad588557,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_0a61ad588557,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_0a61ad588557,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_22d17c9ceaff,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_22d17c9ceaff,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_22d17c9ceaff,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_22d17c9ceaff,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_22d17c9ceaff,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_c3332f5bc908,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_c3332f5bc908,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_c3332f5bc908,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_c3332f5bc908,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_c3332f5bc908,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_64c8aca0d1b5,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_64c8aca0d1b5,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_64c8aca0d1b5,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_64c8aca0d1b5,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_64c8aca0d1b5,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a12879b9590a,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a12879b9590a,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a12879b9590a,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a12879b9590a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a12879b9590a,SYMPTOM_009811abd195,Symptom
COMPOUND_049a21ae131b,SYMPTOM_13a284b618f2,SYMPTOM_003993957fb9,Symptom
COMPOUND_049a21ae131b,SYMPTOM_13a284b618f2,SYMPTOM_005668237e94,Symptom
COMPOUND_049a21ae131b,SYMPTOM_13a284b618f2,SYMPTOM_0071d323d363,Symptom
COMPOUND_049a21ae131b,SYMPTOM_13a284b618f2,SYMPTOM_0084e48e9830,Symptom
COMPOUND_049a21ae131b,SYMPTOM_13a284b618f2,SYMPTOM_009811abd195,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_ac0e3338a98b,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_ac0e3338a98b,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_ac0e3338a98b,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_ac0e3338a98b,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_ac0e3338a98b,SYMPTOM_1781e759516c,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_9a9214077697,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_9a9214077697,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_9a9214077697,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_9a9214077697,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_9a9214077697,SYMPTOM_1781e759516c,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_64c8aca0d1b5,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_64c8aca0d1b5,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_64c8aca0d1b5,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_64c8aca0d1b5,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_64c8aca0d1b5,SYMPTOM_1781e759516c,Symptom
COMPOUND_8e01bf7fcba4,DISEASE_b2a66b919818,DISEASE_120d64215d86,Disease
COMPOUND_8e01bf7fcba4,DISEASE_b2a66b919818,DISEASE_33f32d4c3a5c,Disease
COMPOUND_8e01bf7fcba4,DISEASE_b2a66b919818,DISEASE_57750b73b487,Disease
COMPOUND_8e01bf7fcba4,DISEASE_b2a66b919818,DISEASE_66ce053b0c0b,Disease
COMPOUND_8e01bf7fcba4,DISEASE_b2a66b919818,DISEASE_800f3dcd7399,Disease
COMPOUND_469d25ddc65b,SYMPTOM_9a9214077697,SYMPTOM_003993957fb9,Symptom
COMPOUND_469d25ddc65b,SYMPTOM_9a9214077697,SYMPTOM_005668237e94,Symptom
COMPOUND_469d25ddc65b,SYMPTOM_9a9214077697,SYMPTOM_0071d323d363,Symptom
COMPOUND_469d25ddc65b,SYMPTOM_9a9214077697,SYMPTOM_0084e48e9830,Symptom
COMPOUND_469d25ddc65b,SYMPTOM_9a9214077697,SYMPTOM_009811abd195,Symptom
COMPOUND_469d25ddc65b,SYMPTOM_64c8aca0d1b5,SYMPTOM_003993957fb9,Symptom
COMPOUND_469d25ddc65b,SYMPTOM_64c8aca0d1b5,SYMPTOM_005668237e94,Symptom
COMPOUND_469d25ddc65b,SYMPTOM_64c8aca0d1b5,SYMPTOM_0071d323d363,Symptom
COMPOUND_469d25ddc65b,SYMPTOM_64c8aca0d1b5,SYMPTOM_0084e48e9830,Symptom
COMPOUND_469d25ddc65b,SYMPTOM_64c8aca0d1b5,SYMPTOM_009811abd195,Symptom
COMPOUND_9004ce399c2a,SYMPTOM_7c9145c4a20c,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_9004ce399c2a,SYMPTOM_7c9145c4a20c,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_9004ce399c2a,SYMPTOM_7c9145c4a20c,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_9004ce399c2a,SYMPTOM_7c9145c4a20c,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_9004ce399c2a,SYMPTOM_7c9145c4a20c,SYMPTOM_1781e759516c,Symptom
COMPOUND_f8496d5b44cf,SYMPTOM_240d81476af3,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_f8496d5b44cf,SYMPTOM_240d81476af3,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_f8496d5b44cf,SYMPTOM_240d81476af3,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_f8496d5b44cf,SYMPTOM_240d81476af3,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_f8496d5b44cf,SYMPTOM_240d81476af3,SYMPTOM_1781e759516c,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_64c8aca0d1b5,SYMPTOM_003993957fb9,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_64c8aca0d1b5,SYMPTOM_005668237e94,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_64c8aca0d1b5,SYMPTOM_0071d323d363,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_64c8aca0d1b5,SYMPTOM_0084e48e9830,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_64c8aca0d1b5,SYMPTOM_009811abd195,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_9a9214077697,SYMPTOM_003993957fb9,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_9a9214077697,SYMPTOM_005668237e94,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_9a9214077697,SYMPTOM_0071d323d363,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_9a9214077697,SYMPTOM_0084e48e9830,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_9a9214077697,SYMPTOM_009811abd195,Symptom
COMPOUND_3f72e8ba210b,SYMPTOM_15564a4455ce,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_3f72e8ba210b,SYMPTOM_15564a4455ce,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_3f72e8ba210b,SYMPTOM_15564a4455ce,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_3f72e8ba210b,SYMPTOM_15564a4455ce,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_3f72e8ba210b,SYMPTOM_15564a4455ce,SYMPTOM_1781e759516c,Symptom
COMPOUND_7bf90cf99e50,SYMPTOM_e4d3338c3946,SYMPTOM_003993957fb9,Symptom
COMPOUND_7bf90cf99e50,SYMPTOM_e4d3338c3946,SYMPTOM_005668237e94,Symptom
COMPOUND_7bf90cf99e50,SYMPTOM_e4d3338c3946,SYMPTOM_0071d323d363,Symptom
COMPOUND_7bf90cf99e50,SYMPTOM_e4d3338c3946,SYMPTOM_0084e48e9830,Symptom
COMPOUND_7bf90cf99e50,SYMPTOM_e4d3338c3946,SYMPTOM_009811abd195,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_13a284b618f2,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_13a284b618f2,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_13a284b618f2,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_13a284b618f2,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_13a284b618f2,SYMPTOM_1781e759516c,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_685c0772c819,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_685c0772c819,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_685c0772c819,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_685c0772c819,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_685c0772c819,SYMPTOM_1781e759516c,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_76ce1b842ce5,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_76ce1b842ce5,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_76ce1b842ce5,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_76ce1b842ce5,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_76ce1b842ce5,SYMPTOM_1781e759516c,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_4d26ce2697b7,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_4d26ce2697b7,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_4d26ce2697b7,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_4d26ce2697b7,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_4d26ce2697b7,SYMPTOM_1781e759516c,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_19919db973fd,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_19919db973fd,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_19919db973fd,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_19919db973fd,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_19919db973fd,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_de00827d7e8e,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_de00827d7e8e,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_de00827d7e8e,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_de00827d7e8e,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_de00827d7e8e,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_b4b1fb71c52c,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_b4b1fb71c52c,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_b4b1fb71c52c,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_b4b1fb71c52c,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_b4b1fb71c52c,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_c6e23b2dca0c,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_c6e23b2dca0c,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_c6e23b2dca0c,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_c6e23b2dca0c,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_c6e23b2dca0c,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_54697eb57628,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_54697eb57628,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_54697eb57628,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_54697eb57628,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_54697eb57628,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_fc820d24b342,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_fc820d24b342,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_fc820d24b342,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_fc820d24b342,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_fc820d24b342,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_2d2eb4e6f9b5,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_2d2eb4e6f9b5,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_2d2eb4e6f9b5,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_2d2eb4e6f9b5,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_2d2eb4e6f9b5,SYMPTOM_1781e759516c,Symptom
COMPOUND_073fa3a6a71f,DISEASE_578708c54b66,DISEASE_120d64215d86,Disease
COMPOUND_073fa3a6a71f,DISEASE_578708c54b66,DISEASE_33f32d4c3a5c,Disease
COMPOUND_073fa3a6a71f,DISEASE_578708c54b66,DISEASE_57750b73b487,Disease
COMPOUND_073fa3a6a71f,DISEASE_578708c54b66,DISEASE_66ce053b0c0b,Disease
