compound_id,true_target,hard_negative,target_type
COMPOUND_56237a7cf874,SYMPTOM_daa909de830a,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_daa909de830a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_daa909de830a,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_10d012baa5e9,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_10d012baa5e9,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_10d012baa5e9,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_10d012baa5e9,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_10d012baa5e9,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_d257d2808a69,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_d257d2808a69,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_d257d2808a69,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_d257d2808a69,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_d257d2808a69,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_ac4ac57a7b7f,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_ac4ac57a7b7f,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_ac4ac57a7b7f,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_0a61ad588557,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_0a61ad588557,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_0a61ad588557,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_0a61ad588557,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_0a61ad588557,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_22d17c9ceaff,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_22d17c9ceaff,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_22d17c9ceaff,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_22d17c9ceaff,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_22d17c9ceaff,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_c3332f5bc908,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_c3332f5bc908,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_c3332f5bc908,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_c3332f5bc908,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_c3332f5bc908,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_64c8aca0d1b5,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_64c8aca0d1b5,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_64c8aca0d1b5,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_64c8aca0d1b5,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_64c8aca0d1b5,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a12879b9590a,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a12879b9590a,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a12879b9590a,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a12879b9590a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a12879b9590a,SYMPTOM_009811abd195,Symptom
COMPOUND_049a21ae131b,SYMPTOM_13a284b618f2,SYMPTOM_003993957fb9,Symptom
COMPOUND_049a21ae131b,SYMPTOM_13a284b618f2,SYMPTOM_005668237e94,Symptom
COMPOUND_049a21ae131b,SYMPTOM_13a284b618f2,SYMPTOM_0071d323d363,Symptom
COMPOUND_049a21ae131b,SYMPTOM_13a284b618f2,SYMPTOM_0084e48e9830,Symptom
COMPOUND_049a21ae131b,SYMPTOM_13a284b618f2,SYMPTOM_009811abd195,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_ac0e3338a98b,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_ac0e3338a98b,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_ac0e3338a98b,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_ac0e3338a98b,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_ac0e3338a98b,SYMPTOM_1781e759516c,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_9a9214077697,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_9a9214077697,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_9a9214077697,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_9a9214077697,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_9a9214077697,SYMPTOM_1781e759516c,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_64c8aca0d1b5,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_64c8aca0d1b5,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_64c8aca0d1b5,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_64c8aca0d1b5,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_dfb598ee9b2f,SYMPTOM_64c8aca0d1b5,SYMPTOM_1781e759516c,Symptom
COMPOUND_8e01bf7fcba4,DISEASE_b2a66b919818,DISEASE_120d64215d86,Disease
COMPOUND_8e01bf7fcba4,DISEASE_b2a66b919818,DISEASE_33f32d4c3a5c,Disease
COMPOUND_8e01bf7fcba4,DISEASE_b2a66b919818,DISEASE_57750b73b487,Disease
COMPOUND_8e01bf7fcba4,DISEASE_b2a66b919818,DISEASE_66ce053b0c0b,Disease
COMPOUND_8e01bf7fcba4,DISEASE_b2a66b919818,DISEASE_800f3dcd7399,Disease
COMPOUND_9004ce399c2a,SYMPTOM_7c9145c4a20c,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_9004ce399c2a,SYMPTOM_7c9145c4a20c,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_9004ce399c2a,SYMPTOM_7c9145c4a20c,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_9004ce399c2a,SYMPTOM_7c9145c4a20c,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_9004ce399c2a,SYMPTOM_7c9145c4a20c,SYMPTOM_1781e759516c,Symptom
COMPOUND_f8496d5b44cf,SYMPTOM_240d81476af3,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_f8496d5b44cf,SYMPTOM_240d81476af3,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_f8496d5b44cf,SYMPTOM_240d81476af3,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_f8496d5b44cf,SYMPTOM_240d81476af3,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_f8496d5b44cf,SYMPTOM_240d81476af3,SYMPTOM_1781e759516c,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_64c8aca0d1b5,SYMPTOM_003993957fb9,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_64c8aca0d1b5,SYMPTOM_005668237e94,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_64c8aca0d1b5,SYMPTOM_0071d323d363,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_64c8aca0d1b5,SYMPTOM_0084e48e9830,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_64c8aca0d1b5,SYMPTOM_009811abd195,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_9a9214077697,SYMPTOM_003993957fb9,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_9a9214077697,SYMPTOM_005668237e94,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_9a9214077697,SYMPTOM_0071d323d363,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_9a9214077697,SYMPTOM_0084e48e9830,Symptom
COMPOUND_cf8b8ee8302a,SYMPTOM_9a9214077697,SYMPTOM_009811abd195,Symptom
COMPOUND_b5928def5962,DISEASE_5e294e090c89,DISEASE_120d64215d86,Disease
COMPOUND_b5928def5962,DISEASE_5e294e090c89,DISEASE_33f32d4c3a5c,Disease
COMPOUND_b5928def5962,DISEASE_5e294e090c89,DISEASE_57750b73b487,Disease
COMPOUND_b5928def5962,DISEASE_5e294e090c89,DISEASE_66ce053b0c0b,Disease
COMPOUND_b5928def5962,DISEASE_5e294e090c89,DISEASE_800f3dcd7399,Disease
COMPOUND_b5928def5962,SYMPTOM_64c8aca0d1b5,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_b5928def5962,SYMPTOM_64c8aca0d1b5,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_b5928def5962,SYMPTOM_64c8aca0d1b5,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_b5928def5962,SYMPTOM_64c8aca0d1b5,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_b5928def5962,SYMPTOM_64c8aca0d1b5,SYMPTOM_1781e759516c,Symptom
COMPOUND_cc2df431b6eb,SYMPTOM_01a89e9be65b,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_cc2df431b6eb,SYMPTOM_01a89e9be65b,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_cc2df431b6eb,SYMPTOM_01a89e9be65b,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_cc2df431b6eb,SYMPTOM_01a89e9be65b,SYMPTOM_1781e759516c,Symptom
COMPOUND_cc2df431b6eb,SYMPTOM_01a89e9be65b,SYMPTOM_195cac6eb729,Symptom
COMPOUND_c303e6c3e39b,SYMPTOM_13a284b618f2,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_c303e6c3e39b,SYMPTOM_13a284b618f2,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_c303e6c3e39b,SYMPTOM_13a284b618f2,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_c303e6c3e39b,SYMPTOM_13a284b618f2,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_c303e6c3e39b,SYMPTOM_13a284b618f2,SYMPTOM_1781e759516c,Symptom
COMPOUND_7bf90cf99e50,SYMPTOM_e4d3338c3946,SYMPTOM_003993957fb9,Symptom
COMPOUND_7bf90cf99e50,SYMPTOM_e4d3338c3946,SYMPTOM_005668237e94,Symptom
COMPOUND_7bf90cf99e50,SYMPTOM_e4d3338c3946,SYMPTOM_0071d323d363,Symptom
COMPOUND_7bf90cf99e50,SYMPTOM_e4d3338c3946,SYMPTOM_0084e48e9830,Symptom
COMPOUND_7bf90cf99e50,SYMPTOM_e4d3338c3946,SYMPTOM_009811abd195,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_13a284b618f2,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_13a284b618f2,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_13a284b618f2,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_13a284b618f2,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_13a284b618f2,SYMPTOM_1781e759516c,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_685c0772c819,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_685c0772c819,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_685c0772c819,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_685c0772c819,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_685c0772c819,SYMPTOM_1781e759516c,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_76ce1b842ce5,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_76ce1b842ce5,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_76ce1b842ce5,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_76ce1b842ce5,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_76ce1b842ce5,SYMPTOM_1781e759516c,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_4d26ce2697b7,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_4d26ce2697b7,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_4d26ce2697b7,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_4d26ce2697b7,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_4d26ce2697b7,SYMPTOM_1781e759516c,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_19919db973fd,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_19919db973fd,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_19919db973fd,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_19919db973fd,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_15b3a54a521d,SYMPTOM_19919db973fd,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_de00827d7e8e,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_de00827d7e8e,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_de00827d7e8e,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_de00827d7e8e,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_de00827d7e8e,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_b4b1fb71c52c,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_b4b1fb71c52c,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_b4b1fb71c52c,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_b4b1fb71c52c,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_b4b1fb71c52c,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_c6e23b2dca0c,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_c6e23b2dca0c,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_c6e23b2dca0c,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_c6e23b2dca0c,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_c6e23b2dca0c,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_54697eb57628,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_54697eb57628,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_54697eb57628,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_54697eb57628,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_54697eb57628,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_fc820d24b342,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_fc820d24b342,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_fc820d24b342,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_fc820d24b342,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_fc820d24b342,SYMPTOM_1781e759516c,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_2d2eb4e6f9b5,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_2d2eb4e6f9b5,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_2d2eb4e6f9b5,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_2d2eb4e6f9b5,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e205c1cbba2e,SYMPTOM_2d2eb4e6f9b5,SYMPTOM_1781e759516c,Symptom
COMPOUND_073fa3a6a71f,DISEASE_578708c54b66,DISEASE_120d64215d86,Disease
COMPOUND_073fa3a6a71f,DISEASE_578708c54b66,DISEASE_33f32d4c3a5c,Disease
COMPOUND_073fa3a6a71f,DISEASE_578708c54b66,DISEASE_57750b73b487,Disease
COMPOUND_073fa3a6a71f,DISEASE_578708c54b66,DISEASE_66ce053b0c0b,Disease
COMPOUND_073fa3a6a71f,DISEASE_578708c54b66,DISEASE_800f3dcd7399,Disease
COMPOUND_073fa3a6a71f,SYMPTOM_b55c78026bc0,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_073fa3a6a71f,SYMPTOM_b55c78026bc0,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_073fa3a6a71f,SYMPTOM_b55c78026bc0,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_073fa3a6a71f,SYMPTOM_b55c78026bc0,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_073fa3a6a71f,SYMPTOM_b55c78026bc0,SYMPTOM_1781e759516c,Symptom
COMPOUND_20811ee37b5d,SYMPTOM_c4b059814f9a,SYMPTOM_003993957fb9,Symptom
COMPOUND_20811ee37b5d,SYMPTOM_c4b059814f9a,SYMPTOM_005668237e94,Symptom
COMPOUND_20811ee37b5d,SYMPTOM_c4b059814f9a,SYMPTOM_0071d323d363,Symptom
COMPOUND_20811ee37b5d,SYMPTOM_c4b059814f9a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_20811ee37b5d,SYMPTOM_c4b059814f9a,SYMPTOM_009811abd195,Symptom
COMPOUND_20811ee37b5d,DISEASE_8a7c7e622122,DISEASE_071459a0c2fd,Disease
COMPOUND_20811ee37b5d,DISEASE_8a7c7e622122,DISEASE_093461e46ef0,Disease
COMPOUND_20811ee37b5d,DISEASE_8a7c7e622122,DISEASE_0ace1f8e701c,Disease
COMPOUND_20811ee37b5d,DISEASE_8a7c7e622122,DISEASE_120d64215d86,Disease
COMPOUND_20811ee37b5d,DISEASE_8a7c7e622122,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_ec79ef21ed09,SYMPTOM_c4b059814f9a,SYMPTOM_003993957fb9,Symptom
COMPOUND_ec79ef21ed09,SYMPTOM_c4b059814f9a,SYMPTOM_005668237e94,Symptom
COMPOUND_ec79ef21ed09,SYMPTOM_c4b059814f9a,SYMPTOM_0071d323d363,Symptom
COMPOUND_ec79ef21ed09,SYMPTOM_c4b059814f9a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_ec79ef21ed09,SYMPTOM_c4b059814f9a,SYMPTOM_009811abd195,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_c4b059814f9a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_c4b059814f9a,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_c4b059814f9a,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_c4b059814f9a,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_c4b059814f9a,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_ff1c0b93c404,SYMPTOM_0084e48e9830,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_ff1c0b93c404,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_ff1c0b93c404,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_ff1c0b93c404,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_ff1c0b93c404,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_b80cf9101aad,DISEASE_8a7c7e622122,DISEASE_120d64215d86,Disease
COMPOUND_b80cf9101aad,DISEASE_8a7c7e622122,DISEASE_33f32d4c3a5c,Disease
COMPOUND_b80cf9101aad,DISEASE_8a7c7e622122,DISEASE_45951bf1b8eb,Disease
COMPOUND_b80cf9101aad,DISEASE_8a7c7e622122,DISEASE_57750b73b487,Disease
COMPOUND_b80cf9101aad,DISEASE_8a7c7e622122,DISEASE_66ce053b0c0b,Disease
COMPOUND_b80cf9101aad,SYMPTOM_e1b169091f81,SYMPTOM_0084e48e9830,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_e1b169091f81,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_e1b169091f81,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_e1b169091f81,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_e1b169091f81,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_c83e15e200bd,SYMPTOM_0084e48e9830,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_c83e15e200bd,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_c83e15e200bd,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_c83e15e200bd,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_c83e15e200bd,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_718028e0370d,SYMPTOM_0084e48e9830,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_718028e0370d,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_718028e0370d,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_718028e0370d,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_b80cf9101aad,SYMPTOM_718028e0370d,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_f8dcc50644f5,SYMPTOM_c4b059814f9a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_f8dcc50644f5,SYMPTOM_c4b059814f9a,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_f8dcc50644f5,SYMPTOM_c4b059814f9a,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_f8dcc50644f5,SYMPTOM_c4b059814f9a,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_f8dcc50644f5,SYMPTOM_c4b059814f9a,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_2c62f79ad8da,DISEASE_071459a0c2fd,DISEASE_093461e46ef0,Disease
COMPOUND_2c62f79ad8da,DISEASE_071459a0c2fd,DISEASE_0ace1f8e701c,Disease
COMPOUND_2c62f79ad8da,DISEASE_071459a0c2fd,DISEASE_120d64215d86,Disease
COMPOUND_2c62f79ad8da,DISEASE_071459a0c2fd,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_2c62f79ad8da,DISEASE_071459a0c2fd,DISEASE_2485972eab2b,Disease
COMPOUND_2c62f79ad8da,SYMPTOM_9f370bfc6ac7,SYMPTOM_003993957fb9,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_9f370bfc6ac7,SYMPTOM_005668237e94,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_9f370bfc6ac7,SYMPTOM_0071d323d363,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_9f370bfc6ac7,SYMPTOM_0084e48e9830,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_9f370bfc6ac7,SYMPTOM_009811abd195,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_b6818ea6bea5,SYMPTOM_003993957fb9,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_b6818ea6bea5,SYMPTOM_005668237e94,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_b6818ea6bea5,SYMPTOM_0071d323d363,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_b6818ea6bea5,SYMPTOM_0084e48e9830,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_b6818ea6bea5,SYMPTOM_009811abd195,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_e398892d7620,SYMPTOM_003993957fb9,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_e398892d7620,SYMPTOM_005668237e94,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_e398892d7620,SYMPTOM_0071d323d363,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_e398892d7620,SYMPTOM_0084e48e9830,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_e398892d7620,SYMPTOM_009811abd195,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_ac4ac57a7b7f,SYMPTOM_003993957fb9,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_ac4ac57a7b7f,SYMPTOM_005668237e94,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0071d323d363,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0084e48e9830,Symptom
COMPOUND_2c62f79ad8da,SYMPTOM_ac4ac57a7b7f,SYMPTOM_009811abd195,Symptom
COMPOUND_1dd467f7f991,SYMPTOM_45bf1f080442,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_1dd467f7f991,SYMPTOM_45bf1f080442,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_1dd467f7f991,SYMPTOM_45bf1f080442,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_1dd467f7f991,SYMPTOM_45bf1f080442,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_1dd467f7f991,SYMPTOM_45bf1f080442,SYMPTOM_1781e759516c,Symptom
